datetime,load,temperature_2m,relative_humidity_2m,precipitation,windspeed_10m,winddirection_10m,cloudcover,pressure_msl,dew_point_2m
2023-06-25 01:00:00,69951.42,28.4,89,0.0,6.0,65,100,998.2,26.4
2023-06-25 02:00:00,64965.96,28.2,90,1.8,14.5,84,100,998.8,26.4
2023-06-25 03:00:00,57048.99,26.9,93,11.2,12.6,117,100,999.8,25.6
2023-06-25 04:00:00,53141.47,26.9,93,0.3,11.4,125,100,998.8,25.6
2023-06-25 05:00:00,51253.69,26.4,93,0.2,7.1,229,100,1000.4,25.1
2023-06-25 06:00:00,49047.29,26.4,91,2.7,3.3,41,100,1001.6,24.8
2023-06-25 07:00:00,47046.72,26.2,92,4.1,5.5,148,100,1002.1,24.7
2023-06-25 08:00:00,45476.72,26.5,91,0.8,1.3,146,100,1002.3,24.9
2023-06-25 09:00:00,46381.23,27.4,89,0.3,6.9,313,100,1002.7,25.5
2023-06-25 10:00:00,49358.63,27.7,88,0.0,6.2,69,100,1002.4,25.5
2023-06-25 11:00:00,50858.34,28.9,81,0.1,4.8,103,100,1002.0,25.3
2023-06-25 12:00:00,50988.69,29.8,77,0.1,6.5,87,100,1001.9,25.3
2023-06-25 13:00:00,49017.52,30.6,73,0.0,5.7,108,100,1000.8,25.2
2023-06-25 14:00:00,49953.53,31.2,69,0.0,3.4,122,100,999.9,24.9
2023-06-25 15:00:00,50229.44,32.0,65,0.0,0.7,360,100,999.2,24.7
2023-06-25 16:00:00,50422.99,32.4,63,0.0,4.0,10,100,998.6,24.4
2023-06-25 17:00:00,50906.61,28.5,84,0.0,9.7,59,100,999.3,25.5
2023-06-25 18:00:00,50780.48,27.7,88,0.0,10.5,52,100,999.6,25.5
2023-06-25 19:00:00,51587.02,26.7,93,0.0,7.5,55,100,1000.0,25.5
2023-06-25 20:00:00,52921.2,26.4,95,0.0,6.0,65,100,1000.9,25.5
2023-06-25 21:00:00,54047.54,26.1,96,0.0,5.7,72,99,1001.6,25.5
2023-06-25 22:00:00,57353.47,26.1,97,0.0,4.7,94,100,1002.3,25.5
2023-06-26 00:00:00,57410.52,26.0,97,0.0,4.3,90,100,1002.3,25.5
2023-06-26 01:00:00,54044.53,25.9,98,0.0,6.2,100,100,1001.7,25.5
2023-06-26 02:00:00,51464.53,25.7,98,0.0,6.6,103,46,1000.9,25.4
2023-06-26 03:00:00,49227.26,25.5,98,0.0,8.6,90,95,1000.9,25.2
2023-06-26 04:00:00,47340.71,25.3,95,0.0,5.6,105,95,1001.0,24.5
2023-06-26 05:00:00,46026.84,25.2,95,0.0,5.5,58,100,1002.4,24.4
2023-06-26 06:00:00,45653.02,25.6,93,0.0,6.6,68,100,1002.3,24.4
2023-06-26 07:00:00,46760.0,26.1,91,0.0,7.0,69,100,1003.3,24.5
2023-06-26 08:00:00,48517.71,26.4,89,0.0,5.7,72,100,1003.2,24.4
2023-06-26 09:00:00,54003.29,27.9,81,0.0,4.7,113,100,1003.2,24.3
2023-06-26 10:00:00,59939.67,29.8,73,0.1,5.5,101,99,1003.0,24.5
2023-06-26 11:00:00,61398.33,30.9,68,0.0,5.8,112,87,1002.7,24.3
2023-06-26 12:00:00,62898.56,31.7,66,0.0,4.7,122,52,1002.0,24.5
2023-06-26 13:00:00,61119.54,32.0,64,0.0,3.0,104,35,1001.0,24.4
2023-06-26 14:00:00,63933.74,32.4,64,0.0,4.2,70,80,999.7,24.6
2023-06-26 15:00:00,64858.24,32.4,63,0.0,6.0,73,99,998.7,24.4
2023-06-26 16:00:00,63407.29,32.9,62,0.2,7.4,76,95,998.2,24.5
2023-06-26 17:00:00,61880.12,27.7,87,1.0,8.2,105,95,999.3,25.4
2023-06-26 18:00:00,59591.27,27.4,89,0.1,3.6,53,96,999.4,25.5
2023-06-26 19:00:00,59051.93,27.4,89,0.1,4.0,180,92,1000.0,25.5
2023-06-26 20:00:00,59575.26,27.3,90,0.0,2.1,149,98,1000.8,25.6
2023-06-26 21:00:00,60909.13,27.2,92,0.0,1.6,117,100,1001.8,25.8
2023-06-27 00:00:00,62913.14,26.3,92,0.7,5.8,248,100,1001.5,25.0
2023-06-27 01:00:00,59164.19,25.9,94,0.4,8.1,201,100,1000.7,24.9
2023-06-27 02:00:00,55869.13,25.6,95,0.4,2.5,315,100,1000.4,24.8
2023-06-27 03:00:00,52529.81,25.6,95,0.1,5.5,67,100,1000.7,24.7
2023-06-27 04:00:00,49422.0,25.7,93,0.1,5.4,20,100,1000.6,24.5
2023-06-27 05:00:00,47393.33,25.7,94,0.1,12.6,347,100,1001.0,24.7
2023-06-27 06:00:00,46505.95,25.9,92,0.9,5.2,56,99,1001.1,24.5
2023-06-27 07:00:00,47112.92,26.7,90,0.1,0.4,90,100,1001.3,24.9
2023-06-27 08:00:00,48827.05,27.6,89,0.0,1.5,315,100,1001.3,25.5
2023-06-27 09:00:00,54134.37,29.2,80,0.0,1.9,112,100,1001.6,25.4
2023-06-27 10:00:00,60419.09,30.5,76,0.0,2.7,157,68,1001.6,25.8
2023-06-27 11:00:00,63858.54,31.5,74,0.1,3.2,153,95,1001.4,26.3
2023-06-27 12:00:00,65613.04,32.3,72,0.2,5.8,150,78,1000.5,26.5
2023-06-27 13:00:00,64109.84,33.3,65,0.1,8.4,155,63,999.2,25.9
2023-06-27 14:00:00,67332.97,33.6,63,0.0,9.1,162,98,998.2,25.6
2023-06-27 15:00:00,67357.42,33.4,64,0.0,9.8,163,91,997.7,25.6
2023-06-27 16:00:00,66658.16,31.8,70,2.0,10.1,88,96,998.1,25.7
2023-06-27 17:00:00,65849.03,29.0,80,0.0,18.6,58,71,998.8,25.2
2023-06-27 18:00:00,63342.84,28.9,82,0.0,11.5,86,25,999.3,25.6
2023-06-27 19:00:00,62644.28,28.2,84,0.0,10.0,77,63,1000.0,25.3
2023-06-27 20:00:00,63180.39,27.7,85,0.0,9.4,92,57,1000.5,25.0
2023-06-27 21:00:00,64123.64,27.4,87,0.0,8.6,88,5,1001.6,25.0
2023-06-28 00:00:00,65228.02,26.9,91,0.0,7.7,101,5,1002.1,25.3
2023-06-28 01:00:00,61213.3,26.8,92,0.0,7.4,104,7,1001.8,25.4
2023-06-28 02:00:00,57518.66,26.7,92,0.0,6.9,99,5,1001.3,25.4
2023-06-28 03:00:00,54531.37,26.6,93,0.0,5.2,102,3,1001.2,25.4
2023-06-28 04:00:00,52210.36,26.5,93,0.0,5.1,98,11,1001.4,25.3
2023-06-28 05:00:00,50102.09,26.9,87,0.0,12.3,111,54,1001.5,24.6
2023-06-28 06:00:00,49104.56,26.2,89,11.7,15.2,265,99,1003.1,24.2
2023-06-28 07:00:00,49879.74,26.3,87,3.5,2.8,140,99,1003.4,23.9
2023-06-28 08:00:00,51661.9,27.0,87,0.2,6.0,65,34,1003.8,24.7
2023-06-28 09:00:00,56700.31,28.5,84,0.2,10.5,84,14,1003.5,25.5
2023-06-28 10:00:00,62814.25,30.5,77,0.1,14.3,100,47,1003.2,25.9
2023-06-28 11:00:00,66303.09,31.7,72,0.1,13.2,112,16,1002.8,26.0
2023-06-28 12:00:00,68305.2,32.6,70,0.1,13.0,114,12,1001.8,26.4
2023-06-28 13:00:00,68408.31999999999,33.1,67,0.0,12.6,110,15,1000.8,26.2
2023-06-28 14:00:00,71332.82,33.5,65,0.0,11.5,94,18,999.9,26.0
2023-06-28 15:00:00,69316.04,33.7,63,0.0,11.6,97,37,999.1,25.7
2023-06-28 16:00:00,64496.32,32.2,69,0.6,10.8,105,48,999.0,25.9
2023-06-28 17:00:00,62828.25,29.3,81,0.0,4.7,81,24,1000.3,25.7
2023-06-28 18:00:00,61126.18,29.5,83,0.0,6.3,59,100,1000.5,26.4
2023-06-28 19:00:00,60607.12,29.1,88,0.0,5.1,51,100,1000.7,26.8
2023-06-28 20:00:00,61810.67,28.8,90,0.0,3.8,41,100,1001.4,27.0
2023-06-28 21:00:00,63586.49,28.5,91,0.0,4.8,63,94,1002.0,26.9
2023-06-29 00:00:00,66043.23,27.5,91,0.0,5.9,79,7,1002.4,26.0
2023-06-29 01:00:00,62352.740000000005,27.3,91,0.0,5.8,86,10,1002.0,25.7
2023-06-29 02:00:00,59164.1,27.2,91,0.0,6.5,71,8,1001.6,25.6
2023-06-29 03:00:00,56355.84,27.0,92,0.0,7.1,66,14,1001.2,25.6
2023-06-29 04:00:00,53940.24,26.9,92,0.0,6.9,62,9,1001.4,25.6
2023-06-29 05:00:00,51864.04,27.2,90,0.0,7.6,87,20,1001.1,25.5
2023-06-29 06:00:00,50321.44,26.4,88,1.0,11.8,113,82,1002.3,24.3
2023-06-29 07:00:00,48705.86,26.8,88,2.8,9.2,26,95,1003.2,24.6
2023-06-29 08:00:00,45467.4,26.3,89,6.0,14.6,33,100,1003.8,24.3
2023-06-29 09:00:00,48139.78,26.3,89,0.4,13.8,57,88,1003.1,24.3
2023-06-29 10:00:00,52602.01,28.8,82,0.2,16.3,72,97,1002.8,25.3
2023-06-29 11:00:00,55514.18,29.7,78,0.2,15.3,75,100,1002.2,25.4
2023-06-29 12:00:00,57214.43,30.4,74,0.0,16.7,84,100,1001.4,25.2
2023-06-29 13:00:00,56967.17,31.9,67,0.0,15.8,90,100,1000.1,24.9
2023-06-29 14:00:00,60193.84,32.1,67,0.1,13.6,78,100,999.2,25.2
2023-06-29 15:00:00,62057.38,31.5,70,1.6,12.4,64,100,998.5,25.3
2023-06-29 16:00:00,62277.78,31.7,68,0.2,12.6,63,99,997.8,25.1
2023-06-29 17:00:00,61047.36,31.3,70,0.4,7.9,93,71,998.4,25.1
2023-06-29 18:00:00,59151.09,29.4,76,5.5,3.8,17,99,998.9,24.8
2023-06-29 19:00:00,58605.6,28.8,82,0.0,6.4,137,100,999.3,25.5
2023-06-29 20:00:00,59709.07,28.1,89,0.0,6.3,121,98,999.3,26.0
2023-06-29 21:00:00,61588.29,27.7,91,0.0,5.0,120,92,1000.1,26.1
2023-06-30 00:00:00,64556.67,26.5,92,2.3,11.2,123,86,1001.1,25.2
2023-06-30 01:00:00,60714.33,26.2,93,0.9,3.3,96,99,1000.7,25.0
2023-06-30 02:00:00,57939.35,25.8,95,2.4,7.3,20,97,1000.4,24.9
2023-06-30 03:00:00,54118.99,25.5,94,1.7,4.2,20,87,1000.1,24.6
2023-06-30 04:00:00,49481.09,25.5,94,0.1,4.0,350,96,1000.4,24.5
2023-06-30 05:00:00,47440.33,27.0,91,0.0,7.4,23,83,1000.0,25.4
2023-06-30 06:00:00,47264.63,27.1,91,0.0,9.8,354,89,1000.3,25.5
2023-06-30 07:00:00,47474.08,27.2,90,0.0,12.6,2,89,1000.3,25.4
2023-06-30 08:00:00,49226.78,28.3,85,0.0,12.2,24,90,1000.9,25.5
2023-06-30 09:00:00,55055.92,29.8,77,0.0,12.5,51,82,1000.6,25.3
2023-06-30 10:00:00,61413.83,31.5,69,0.0,12.6,70,95,1000.5,25.1
2023-06-30 11:00:00,64598.87,32.4,65,0.0,10.4,76,64,1000.3,25.1
2023-06-30 12:00:00,66121.73,33.0,63,0.0,9.0,90,37,999.8,25.1
2023-06-30 13:00:00,65635.39,33.3,62,0.0,6.2,80,29,998.7,25.0
2023-06-30 14:00:00,68250.32,33.5,62,0.0,4.6,51,19,997.5,25.1
2023-06-30 15:00:00,68672.64,33.6,62,0.0,4.2,59,25,996.6,25.2
2023-06-30 16:00:00,64060.46,32.7,64,0.5,8.1,103,62,996.4,25.1
2023-06-30 17:00:00,62511.6,28.5,83,0.0,11.2,84,85,998.3,25.4
2023-06-30 18:00:00,61047.82,28.3,84,1.2,9.7,88,100,997.8,25.4
2023-06-30 19:00:00,59761.63,27.8,86,0.1,9.3,103,97,998.3,25.3
2023-06-30 20:00:00,59396.25,27.4,89,0.0,8.4,110,99,998.8,25.4
2023-06-30 21:00:00,59956.130000000005,27.2,91,0.0,7.1,114,97,999.6,25.6
2023-06-30 22:00:00,63240.25,27.0,92,0.0,7.1,114,57,1000.0,25.6
2023-07-01 00:00:00,62693.71,26.6,92,0.0,5.8,68,56,1000.1,25.2
2023-07-01 01:00:00,59295.66,26.3,93,0.0,5.8,60,62,999.9,25.0
2023-07-01 02:00:00,55758.42,26.1,93,0.0,6.3,66,64,999.6,24.8
2023-07-01 03:00:00,53014.02,25.8,93,0.0,8.2,29,24,999.6,24.5
2023-07-01 04:00:00,50776.83,25.5,93,0.0,10.0,26,14,999.6,24.3
2023-07-01 05:00:00,48865.84,23.9,94,0.0,20.5,22,23,1000.3,22.9
2023-07-01 06:00:00,47927.2,24.3,94,0.3,12.2,28,39,999.7,23.3
2023-07-01 07:00:00,47626.07,26.4,87,0.0,15.0,44,73,1000.2,24.0
2023-07-01 08:00:00,48571.19,28.4,80,0.0,12.3,50,93,1000.7,24.7
2023-07-01 09:00:00,51350.880000000005,29.8,75,0.0,9.7,51,62,1001.0,24.8
2023-07-01 10:00:00,56091.2,31.2,69,0.0,7.7,28,10,1001.2,24.9
2023-07-01 11:00:00,59176.37,32.3,65,0.0,6.9,28,5,1000.7,25.0
2023-07-01 12:00:00,61098.81,33.0,63,0.0,8.8,55,16,1000.1,25.0
2023-07-01 13:00:00,61468.26,33.0,63,0.1,10.1,84,25,999.2,25.0
2023-07-01 14:00:00,64628.6,32.5,65,0.6,10.7,76,66,998.5,25.1
2023-07-01 15:00:00,66330.44,32.5,64,0.7,8.8,81,66,998.4,24.9
2023-07-01 16:00:00,65176.65,32.6,64,0.0,8.0,72,11,998.1,24.8
2023-07-01 17:00:00,63055.0,30.9,74,0.0,14.4,112,7,998.7,25.8
2023-07-01 18:00:00,60280.31,29.5,79,0.0,11.3,107,35,999.3,25.4
2023-07-01 19:00:00,59286.16,28.8,84,0.0,11.3,68,25,1000.3,25.7
2023-07-01 20:00:00,60704.93,28.0,87,0.0,6.6,99,4,1000.7,25.6
2023-07-01 21:00:00,62653.77,27.9,88,0.0,9.4,113,4,1001.6,25.6
2023-07-01 22:00:00,66267.41,27.7,88,0.0,9.3,126,2,1002.3,25.6
2023-07-02 00:00:00,64648.24,27.3,91,0.0,9.1,124,2,1002.3,25.6
2023-07-02 01:00:00,60674.63,27.0,92,0.0,7.3,123,4,1001.7,25.5
2023-07-02 02:00:00,57141.83,26.7,93,0.0,6.6,119,5,1001.4,25.4
2023-07-02 03:00:00,54366.71,26.3,94,0.0,7.6,357,44,1001.8,25.3
2023-07-02 04:00:00,51858.26,25.9,95,0.7,5.4,132,12,1001.6,25.1
2023-07-02 05:00:00,49795.78,26.5,93,0.1,8.0,18,7,1000.9,25.4
2023-07-02 06:00:00,48072.87,26.7,91,0.0,7.6,31,28,1001.5,25.1
2023-07-02 07:00:00,47219.61,27.6,87,0.0,5.9,38,19,1002.1,25.2
2023-07-02 08:00:00,46625.86,29.0,82,0.0,4.3,42,39,1002.4,25.5
2023-07-02 09:00:00,48744.72,30.3,76,0.0,2.4,27,100,1002.5,25.6
2023-07-02 10:00:00,52604.17,31.6,70,0.2,4.9,324,31,1002.3,25.4
2023-07-02 11:00:00,55646.26,32.5,65,0.0,8.4,310,22,1001.6,25.1
2023-07-02 12:00:00,57883.39,33.4,61,0.0,10.2,321,19,1000.7,24.9
2023-07-02 13:00:00,59294.06,33.9,59,0.0,9.8,324,14,999.6,24.6
2023-07-02 14:00:00,63258.36,34.6,56,0.0,8.2,319,27,998.6,24.5
2023-07-02 15:00:00,64556.56,35.0,54,0.0,8.7,330,30,997.9,24.3
2023-07-02 16:00:00,62934.82,35.0,53,0.0,7.6,335,8,997.4,24.0
2023-07-02 17:00:00,60734.44,34.2,58,0.0,7.3,351,3,998.3,24.8
2023-07-02 18:00:00,58727.64,33.6,63,0.0,3.6,37,9,998.6,25.6
2023-07-02 19:00:00,59174.18,31.6,75,0.0,7.3,101,2,999.2,26.7
2023-07-02 20:00:00,62724.37,30.5,78,0.0,8.8,109,54,999.9,26.2
2023-07-02 21:00:00,67085.82,29.8,79,0.0,9.0,106,82,1000.5,25.8
2023-07-02 22:00:00,72194.77,29.2,80,0.0,9.0,127,92,1001.2,25.5
2023-07-03 00:00:00,70252.01,28.4,83,0.0,10.2,135,86,1001.4,25.2
2023-07-03 01:00:00,66304.34,28.1,83,0.0,10.2,141,83,1001.3,25.0
2023-07-03 02:00:00,62729.82,27.9,84,0.0,9.7,149,6,1001.2,25.0
2023-07-03 03:00:00,59780.8,27.6,85,0.0,8.6,165,1,1001.3,24.9
2023-07-03 04:00:00,57270.45,27.4,87,0.0,7.3,171,0,1001.5,25.0
2023-07-03 05:00:00,54881.78,27.3,90,0.0,7.0,235,2,1000.9,25.4
2023-07-03 06:00:00,53742.38,27.9,87,0.0,4.6,219,0,1001.0,25.6
2023-07-03 07:00:00,53455.82,29.4,82,0.0,6.8,267,8,1001.7,25.9
2023-07-03 08:00:00,54878.5,29.4,81,0.2,9.5,37,28,1002.0,25.9
2023-07-03 09:00:00,60562.17,31.1,75,0.0,4.7,67,0,1002.0,26.1
2023-07-03 10:00:00,66351.3,32.2,71,0.0,2.9,83,2,1002.0,26.3
2023-07-03 11:00:00,69605.23,33.3,66,0.1,4.1,315,21,1001.2,26.2
2023-07-03 12:00:00,70487.59,34.2,62,0.1,8.0,324,17,1000.7,25.9
2023-07-03 13:00:00,72143.9,34.7,60,0.0,7.9,336,6,999.6,25.8
2023-07-03 14:00:00,77305.26,35.3,56,0.0,5.8,338,11,998.4,25.3
2023-07-03 15:00:00,80852.27,35.8,53,0.0,5.4,318,12,997.6,24.8
2023-07-03 16:00:00,78856.35,36.2,49,0.0,6.7,306,10,997.0,23.9
2023-07-03 17:00:00,74538.34,36.5,53,0.0,6.1,3,10,996.5,25.3
2023-07-03 18:00:00,70355.86,35.5,57,0.0,1.3,326,38,997.3,25.6
2023-07-03 19:00:00,69456.01,28.7,81,4.0,18.9,18,89,999.3,25.1
2023-07-03 20:00:00,73363.14,28.6,84,0.5,7.1,131,61,999.3,25.6
2023-07-03 21:00:00,77254.9,28.5,81,1.5,17.1,134,23,999.6,24.9
2023-07-03 22:00:00,81840.85,28.5,82,0.0,11.8,142,6,999.8,25.1
2023-07-04 00:00:00,78083.36,28.0,86,0.3,7.0,282,60,1000.6,25.4
2023-07-04 01:00:00,73442.32,27.1,86,0.1,11.2,159,9,999.6,24.5
2023-07-04 02:00:00,69662.13,26.8,86,0.0,11.3,158,10,999.1,24.3
2023-07-04 03:00:00,66796.32,26.6,88,0.0,7.7,127,15,998.4,24.5
2023-07-04 04:00:00,64329.18,26.3,93,0.0,14.1,87,17,999.1,25.0
2023-07-04 05:00:00,61065.2,29.1,80,0.0,11.5,76,5,998.3,25.2
2023-07-04 06:00:00,59086.72,27.9,86,0.0,13.8,97,22,999.5,25.3
2023-07-04 07:00:00,58358.57,27.4,85,0.0,17.4,96,7,1000.1,24.6
2023-07-04 08:00:00,59432.4,29.4,77,0.0,10.6,100,3,999.7,24.9
2023-07-04 09:00:00,64684.01,31.8,69,0.0,10.8,120,1,999.7,25.3
2023-07-04 10:00:00,70277.89,33.4,64,0.0,10.9,134,19,999.8,25.6
2023-07-04 11:00:00,73504.7,34.4,61,0.0,10.0,128,21,999.5,25.8
2023-07-04 12:00:00,76146.78,35.3,58,0.0,7.9,120,2,998.8,25.8
2023-07-04 13:00:00,76078.81,36.0,55,0.0,6.6,112,4,997.8,25.6
2023-07-04 14:00:00,70899.34,36.4,53,0.0,6.8,115,11,996.5,25.3
2023-07-04 15:00:00,69662.72,36.4,52,0.0,6.3,114,16,995.4,25.0
2023-07-04 16:00:00,69977.99,36.1,52,0.0,5.6,105,15,994.9,24.8
2023-07-04 17:00:00,69965.9,32.1,68,0.0,1.4,90,14,996.9,25.5
2023-07-04 18:00:00,68398.44,32.0,68,0.0,7.9,114,16,997.1,25.5
2023-07-04 19:00:00,67419.15,30.9,77,0.0,9.4,122,15,997.2,26.4
2023-07-04 20:00:00,69151.21,29.9,83,0.0,10.3,115,2,998.0,26.6
2023-07-04 21:00:00,73190.12,29.1,85,0.0,12.2,104,4,999.1,26.3
2023-07-04 22:00:00,78471.03,28.4,87,0.0,11.7,101,22,999.9,25.9
2023-07-05 00:00:00,74258.79,27.9,87,0.0,10.0,111,5,999.4,25.5
2023-07-05 01:00:00,69811.81,27.7,88,0.0,10.5,112,1,999.1,25.5
2023-07-05 02:00:00,66146.81999999999,27.6,89,0.0,11.9,115,1,998.7,25.6
2023-07-05 03:00:00,63039.77,27.4,90,0.0,12.7,125,100,998.3,25.7
2023-07-05 04:00:00,60136.43,27.3,91,0.0,11.6,126,87,998.1,25.7
2023-07-05 05:00:00,57405.63,27.2,92,0.0,11.4,79,61,998.6,25.7
2023-07-05 06:00:00,56128.15,24.9,92,8.3,19.3,9,100,999.9,23.6
2023-07-05 07:00:00,55635.98,24.8,93,2.5,6.2,21,100,1000.8,23.7
2023-07-05 08:00:00,56610.5,25.8,92,0.1,6.1,3,96,1000.9,24.5
2023-07-05 09:00:00,62103.68,28.0,84,0.1,9.9,71,100,1000.2,25.0
2023-07-05 10:00:00,68245.49,29.4,80,0.0,13.6,73,100,1000.1,25.6
2023-07-05 11:00:00,71027.61,31.1,75,0.1,12.2,76,100,1000.0,26.0
2023-07-05 12:00:00,71827.75,31.3,72,0.0,11.5,86,34,999.2,25.8
2023-07-05 13:00:00,70611.4,32.2,68,0.0,9.7,86,17,998.0,25.7
2023-07-05 14:00:00,74608.16,32.7,66,0.0,8.8,81,6,997.1,25.6
2023-07-05 15:00:00,78744.5,33.1,63,0.0,8.2,61,21,996.7,25.2
2023-07-05 16:00:00,77026.88,33.1,63,0.0,10.6,62,11,995.5,25.2
2023-07-05 17:00:00,72133.49,30.7,77,0.0,12.5,72,13,997.6,26.1
2023-07-05 18:00:00,63985.49,30.4,78,0.0,11.2,75,59,998.1,26.0
2023-07-05 19:00:00,61729.42,29.8,81,0.0,8.3,88,45,998.8,26.2
2023-07-05 20:00:00,63735.6,29.2,83,0.0,10.5,86,93,999.3,25.9
2023-07-05 21:00:00,66956.33,28.7,84,0.0,10.1,96,56,1000.0,25.7
2023-07-05 22:00:00,72436.39,28.4,84,0.0,11.4,101,77,1000.3,25.5
2023-07-06 00:00:00,69843.59,27.7,87,0.0,10.5,106,53,1000.7,25.3
2023-07-06 01:00:00,65764.06999999999,27.3,89,0.0,10.7,102,4,1000.6,25.3
2023-07-06 02:00:00,62509.87,26.9,91,0.0,9.4,97,13,1000.7,25.3
2023-07-06 03:00:00,59806.05,26.6,92,0.0,9.7,90,21,1000.3,25.2
2023-07-06 04:00:00,57433.77,26.4,92,0.0,10.5,86,20,1000.2,25.0
2023-07-06 05:00:00,55270.16,25.9,93,0.0,13.3,103,58,1000.1,24.7
2023-07-06 06:00:00,54538.87,25.6,89,0.1,13.4,114,100,1001.0,23.6
2023-07-06 07:00:00,54307.56,26.4,87,0.1,11.2,90,92,1001.4,24.1
2023-07-06 08:00:00,55381.52,27.2,83,0.0,8.8,99,63,1001.9,24.0
2023-07-06 09:00:00,57972.91,28.8,77,0.2,11.1,103,100,1002.3,24.3
2023-07-06 10:00:00,59286.09,29.5,75,0.3,11.4,103,53,1002.3,24.5
2023-07-06 11:00:00,61001.5,30.8,71,0.1,10.1,107,32,1001.9,24.9
2023-07-06 12:00:00,62868.97,31.8,66,0.0,10.7,102,28,1001.2,24.8
2023-07-06 13:00:00,61285.54,32.8,62,0.0,9.8,98,29,1000.5,24.6
2023-07-06 14:00:00,64984.78,33.0,60,0.0,10.5,94,53,999.8,24.1
2023-07-06 15:00:00,66172.81,33.2,59,0.0,8.7,95,95,998.8,24.1
2023-07-06 16:00:00,64098.03,33.0,59,0.1,9.0,74,93,998.0,23.9
2023-07-06 17:00:00,62784.51,29.8,74,0.1,13.4,66,100,999.4,24.8
2023-07-06 18:00:00,61424.0,29.6,75,0.0,11.3,73,100,1000.0,24.8
2023-07-06 19:00:00,60939.74,29.1,78,0.0,8.3,90,100,1000.6,24.9
2023-07-06 20:00:00,61010.52,28.8,80,0.0,7.7,101,100,1001.1,25.0
2023-07-06 21:00:00,62447.86,28.5,82,0.0,7.4,113,88,1001.6,25.0
2023-07-06 22:00:00,66158.54000000001,28.2,83,0.0,6.4,128,100,1002.2,25.1
2023-07-07 00:00:00,64122.17,27.9,85,0.0,6.3,77,100,1002.2,25.1
2023-07-07 01:00:00,60332.09,27.6,86,0.0,5.9,79,100,1001.8,25.1
2023-07-07 02:00:00,57099.96,27.4,87,0.0,6.4,74,99,1001.3,25.1
2023-07-07 03:00:00,54296.01,25.8,93,0.7,1.9,338,100,1001.5,24.6
2023-07-07 04:00:00,52060.38,26.2,91,0.7,7.2,72,98,1000.9,24.7
2023-07-07 05:00:00,50440.17,26.3,92,0.1,7.2,117,100,1001.7,24.9
2023-07-07 06:00:00,50604.12,25.4,92,0.2,18.4,73,100,1002.4,24.0
2023-07-07 07:00:00,51050.0,25.3,91,0.4,5.2,124,98,1002.7,23.8
2023-07-07 08:00:00,52653.51,27.3,84,0.2,8.8,109,99,1003.1,24.4
2023-07-07 09:00:00,58010.86,29.0,80,0.0,12.3,111,100,1003.3,25.2
2023-07-07 10:00:00,63707.17,29.6,79,0.1,11.6,106,76,1003.0,25.6
2023-07-07 11:00:00,65684.09,30.8,74,0.1,13.7,113,100,1002.7,25.7
2023-07-07 12:00:00,66023.77,31.4,71,0.1,13.2,112,100,1002.2,25.6
2023-07-07 13:00:00,66185.97,31.5,70,0.1,7.5,107,95,1001.0,25.5
2023-07-07 14:00:00,71126.5,32.6,67,0.1,9.7,90,100,999.7,25.7
2023-07-07 15:00:00,73522.68,32.9,63,0.0,10.4,76,100,998.5,24.8
2023-07-07 16:00:00,71411.17,32.9,63,0.0,14.1,77,100,998.3,25.0
2023-07-07 17:00:00,68644.92,29.8,82,0.4,8.9,130,100,999.5,26.4
2023-07-07 18:00:00,65661.97,27.9,85,3.0,11.1,151,100,1000.7,25.1
2023-07-07 19:00:00,64587.76,27.7,89,0.1,7.3,123,100,1001.3,25.7
2023-07-07 20:00:00,65316.19,27.8,90,0.0,3.9,112,100,1001.8,26.1
2023-07-07 21:00:00,66361.01,27.7,92,0.0,4.7,86,100,1002.4,26.2
2023-07-07 22:00:00,69665.93,27.7,92,0.0,5.1,94,100,1003.0,26.3
2023-07-07 23:00:00,70855.12,27.6,93,0.0,7.2,93,100,1003.2,26.4
2023-07-08 00:00:00,67529.37,27.5,94,0.0,7.6,87,100,1002.7,26.5
2023-07-08 01:00:00,63607.21,27.3,95,0.0,8.0,80,100,1002.0,26.4
2023-07-08 02:00:00,60182.85,27.1,95,0.0,7.9,74,96,1001.4,26.1
2023-07-08 03:00:00,55215.130000000005,26.3,95,4.4,7.3,110,100,1002.1,25.4
2023-07-08 04:00:00,52307.55,26.3,93,4.9,3.6,135,100,1002.0,25.1
2023-07-08 05:00:00,50876.65,26.3,94,1.0,7.0,168,100,1002.1,25.3
2023-07-08 06:00:00,49829.73,26.8,92,0.3,4.4,145,100,1002.2,25.4
2023-07-08 07:00:00,49535.79,27.2,93,0.5,7.8,112,100,1002.9,26.0
2023-07-08 08:00:00,49780.26,28.4,86,0.4,15.6,116,100,1002.5,25.9
2023-07-08 09:00:00,52139.72,28.6,86,0.5,15.5,115,100,1002.6,26.0
2023-07-08 10:00:00,54764.82,29.5,82,0.2,15.1,115,100,1002.7,26.1
2023-07-08 11:00:00,56459.66,27.7,82,10.8,21.0,106,100,1003.0,24.3
2023-07-08 12:00:00,57794.99,27.0,89,2.1,10.3,102,100,1002.2,25.0
2023-07-08 13:00:00,54046.22,27.9,87,0.7,9.7,117,100,1001.2,25.4
2023-07-08 14:00:00,53692.18,28.1,87,0.5,12.4,112,100,1000.0,25.7
2023-07-08 15:00:00,54946.6,29.4,81,0.2,13.4,121,100,999.8,25.8
