datetime,temperature_2m,relative_humidity_2m,precipitation,windspeed_10m,winddirection_10m,cloudcover,pressure_msl,dew_point_2m
2024-05-27 22:00:00,35.1,18,0.0,10.0,339,0,993.2,6.8
2024-05-27 23:00:00,33.7,24,0.0,8.3,5,0,993.1,10.6
2024-05-28 00:00:00,33.0,27,0.0,6.1,3,0,992.9,11.3
2024-05-28 01:00:00,31.7,30,0.0,6.6,351,0,992.6,11.8
2024-05-28 02:00:00,33.5,18,0.0,2.5,352,0,992.0,5.8
2024-05-28 03:00:00,29.8,31,0.0,8.2,221,0,991.8,11.0
2024-05-28 04:00:00,28.9,32,0.0,8.0,234,0,992.0,10.5
2024-05-28 05:00:00,28.9,23,0.0,12.8,230,0,992.3,5.7
2024-05-28 06:00:00,28.6,27,0.0,7.4,23,0,993.9,7.9
2024-05-28 07:00:00,31.2,24,0.0,7.9,47,0,994.3,8.3
2024-05-28 08:00:00,34.7,20,0.0,10.5,59,0,994.5,8.8
2024-05-28 09:00:00,37.8,15,0.0,8.6,57,0,994.6,7.1
2024-05-28 10:00:00,40.3,11,0.0,5.6,40,0,994.3,4.1
2024-05-28 11:00:00,42.1,9,0.0,3.6,6,0,993.8,2.4
2024-05-28 12:00:00,43.6,8,0.0,6.4,313,0,993.2,2.7
2024-05-28 13:00:00,44.9,8,0.0,11.0,302,0,992.3,3.4
2024-05-28 14:00:00,45.7,7,0.0,15.8,305,0,991.5,2.5
2024-05-28 15:00:00,45.8,7,0.0,15.0,312,0,990.8,1.5
2024-05-28 16:00:00,46.4,6,0.0,15.3,304,0,989.9,-0.9
2024-05-28 17:00:00,45.1,7,0.0,21.2,310,0,989.9,0.6
2024-05-28 18:00:00,43.8,5,0.0,9.7,22,0,990.3,-3.5
2024-05-28 19:00:00,42.8,6,0.0,2.3,39,0,990.7,-2.8
2024-05-28 20:00:00,38.8,10,0.0,8.7,246,0,991.4,2.0
2024-05-28 21:00:00,36.4,14,0.0,6.9,227,0,992.1,5.1
2024-05-28 22:00:00,36.0,16,0.0,6.0,213,0,992.3,6.1
2024-05-28 23:00:00,35.4,16,0.0,6.9,223,0,992.2,5.8
2024-05-29 00:00:00,34.4,18,0.0,6.8,273,0,992.2,6.4
2024-05-29 01:00:00,33.0,17,0.0,12.1,293,0,992.2,4.8
2024-05-29 02:00:00,31.2,19,0.0,10.8,255,0,992.4,4.7
2024-05-29 03:00:00,31.1,18,0.0,11.4,242,0,992.5,3.9
2024-05-29 04:00:00,33.0,20,0.0,14.5,247,0,992.9,6.9
2024-05-29 05:00:00,32.2,24,0.0,12.3,238,0,993.3,9.3
2024-05-29 06:00:00,33.9,29,0.0,9.9,224,8,994.0,13.6
2024-05-29 07:00:00,36.7,28,0.0,11.2,228,0,994.4,15.4
2024-05-29 08:00:00,38.1,30,0.0,11.8,247,0,994.7,17.4
2024-05-29 09:00:00,39.1,28,0.0,7.6,289,0,995.2,17.5
2024-05-29 10:00:00,41.2,23,0.0,9.9,289,0,994.9,16.2
2024-05-29 11:00:00,42.9,20,0.0,9.0,307,0,994.5,14.9
2024-05-29 12:00:00,44.2,17,0.0,8.9,310,14,993.9,13.5
2024-05-29 13:00:00,45.3,14,0.0,12.5,309,38,993.5,11.3
2024-05-29 14:00:00,45.6,10,0.0,15.6,322,41,993.0,6.5
2024-05-29 15:00:00,45.6,9,0.0,14.4,356,16,992.7,5.5
2024-05-29 16:00:00,46.0,8,0.0,12.0,21,3,992.0,4.3
2024-05-29 17:00:00,45.4,8,0.0,9.8,336,13,991.9,3.5
2024-05-29 18:00:00,44.2,11,0.0,5.6,75,92,991.8,6.7
2024-05-29 19:00:00,41.7,11,0.0,8.6,92,61,993.1,5.6
2024-05-29 20:00:00,40.4,12,0.0,9.8,156,45,993.9,5.6
2024-05-29 21:00:00,38.8,13,0.0,8.2,128,1,994.1,5.9
2024-05-29 22:00:00,36.8,15,0.0,7.0,168,2,994.3,6.4
2024-05-29 23:00:00,36.2,20,0.0,5.4,200,6,994.5,9.4
2024-05-30 00:00:00,35.3,17,0.0,10.8,233,42,994.7,6.2
2024-05-30 01:00:00,35.5,18,0.0,14.5,222,9,994.5,7.4
2024-05-30 02:00:00,35.8,17,0.0,19.5,236,4,994.6,7.3
2024-05-30 03:00:00,34.6,19,0.0,16.5,238,56,995.5,7.9
2024-05-30 04:00:00,33.1,23,0.0,11.7,225,10,996.3,9.4
2024-05-30 05:00:00,32.6,29,0.0,11.0,232,0,996.6,12.4
2024-05-30 06:00:00,33.5,31,0.0,13.7,272,0,997.3,14.2
2024-05-30 07:00:00,35.3,37,0.0,15.3,279,11,998.0,18.5
2024-05-30 08:00:00,37.1,35,0.0,22.7,274,11,998.8,19.0
2024-05-30 09:00:00,39.4,28,0.0,23.5,281,0,999.0,17.5
2024-05-30 10:00:00,41.2,23,0.0,20.4,291,0,998.7,15.9
2024-05-30 11:00:00,43.6,14,0.0,18.6,306,0,998.1,10.4
2024-05-30 12:00:00,45.1,10,0.0,17.5,302,13,997.3,5.9
2024-05-30 13:00:00,45.8,8,0.0,17.3,268,10,996.4,3.8
2024-05-30 14:00:00,46.1,7,0.0,19.4,259,8,995.5,1.7
2024-05-30 15:00:00,46.3,6,0.0,17.9,280,0,995.0,-0.9
2024-05-30 16:00:00,46.0,6,0.0,19.8,286,0,994.8,-1.3
2024-05-30 17:00:00,45.2,7,0.0,17.6,271,0,994.9,0.6
2024-05-30 18:00:00,43.9,5,0.0,14.8,266,0,995.8,-4.8
2024-05-30 19:00:00,41.1,6,0.0,12.6,340,0,996.4,-4.7
2024-05-30 20:00:00,38.4,6,0.0,15.8,30,0,996.9,-4.8
2024-05-30 21:00:00,36.7,8,0.0,10.0,60,0,997.2,-3.6
2024-05-30 22:00:00,35.2,12,0.0,6.7,106,0,997.4,1.7
2024-05-30 23:00:00,34.9,12,0.0,5.8,338,0,998.0,1.4
2024-05-31 00:00:00,35.3,9,0.0,1.4,270,0,997.9,-2.9
2024-05-31 01:00:00,34.6,9,0.0,2.5,135,0,997.5,-2.6
2024-05-31 02:00:00,31.9,12,0.0,11.5,141,0,997.1,-1.1
2024-05-31 03:00:00,33.7,9,0.0,2.2,189,0,997.1,-3.1
2024-05-31 04:00:00,31.0,15,0.0,4.9,287,0,997.7,1.7
2024-05-31 05:00:00,28.2,22,0.0,7.3,237,0,998.1,4.4
2024-05-31 06:00:00,29.4,30,0.0,9.2,244,0,999.0,10.2
2024-05-31 07:00:00,32.2,23,0.0,8.7,300,5,1000.3,8.3
2024-05-31 08:00:00,34.8,22,0.0,9.0,299,20,1000.7,10.2
2024-05-31 09:00:00,37.5,20,0.0,11.0,289,0,1001.1,11.0
2024-05-31 10:00:00,40.2,16,0.0,14.6,303,0,1000.9,9.8
2024-05-31 11:00:00,42.2,14,0.0,14.8,309,0,1000.5,9.6
2024-05-31 12:00:00,44.0,11,0.0,16.4,308,0,999.5,7.4
2024-05-31 13:00:00,45.5,7,0.0,18.6,311,11,998.4,2.4
2024-05-31 14:00:00,46.1,6,0.0,20.6,316,35,997.1,-0.8
2024-05-31 15:00:00,46.0,6,0.0,19.2,310,88,996.6,-0.7
2024-05-31 16:00:00,45.7,6,0.0,20.2,289,6,996.3,-0.1
2024-05-31 17:00:00,44.3,7,0.0,24.2,266,14,996.3,1.7
2024-05-31 18:00:00,42.9,9,0.0,16.7,323,0,997.0,2.5
2024-05-31 19:00:00,40.1,11,0.0,13.0,321,0,997.4,4.0
2024-05-31 20:00:00,38.0,13,0.0,10.0,322,0,998.2,4.7
2024-05-31 21:00:00,36.4,15,0.0,9.2,312,0,998.5,5.5
2024-05-31 22:00:00,35.5,15,0.0,10.0,296,0,998.9,5.0
2024-05-31 23:00:00,34.4,16,0.0,9.5,281,0,998.7,4.9
2024-06-01 00:00:00,33.2,18,0.0,8.6,272,0,998.1,5.7
2024-06-01 01:00:00,32.5,16,0.0,12.6,267,0,997.8,3.2
2024-06-01 02:00:00,32.6,15,0.0,13.3,270,0,997.8,2.7
2024-06-01 03:00:00,32.0,16,0.0,14.6,254,0,998.0,3.3
2024-06-01 04:00:00,31.1,19,0.0,11.3,297,0,998.6,4.8
2024-06-01 05:00:00,30.4,21,0.0,11.0,302,0,999.1,5.5
2024-06-01 06:00:00,35.7,15,0.0,22.7,280,97,1000.0,5.1
2024-06-01 07:00:00,37.2,18,0.0,22.8,286,94,1000.7,9.0
2024-06-01 08:00:00,38.0,18,0.0,16.0,306,39,1001.4,9.8
2024-06-01 09:00:00,40.2,18,0.0,17.1,314,5,1001.5,11.7
2024-06-01 10:00:00,42.3,17,0.0,18.1,314,8,1001.0,11.9
2024-06-01 11:00:00,43.9,12,0.0,17.4,277,72,1000.6,7.8
2024-06-01 12:00:00,44.0,10,0.0,16.8,247,56,1000.0,5.8
2024-06-01 13:00:00,44.3,10,0.0,14.5,247,50,999.4,5.6
2024-06-01 14:00:00,44.5,9,0.0,18.0,250,40,998.6,4.9
2024-06-01 15:00:00,44.0,9,0.0,26.0,260,100,998.5,4.9
2024-06-01 16:00:00,42.8,12,0.0,26.1,277,99,998.6,6.8
2024-06-01 17:00:00,41.0,13,0.0,21.1,279,91,999.2,7.5
2024-06-01 18:00:00,37.6,20,0.0,26.8,294,100,1001.4,10.5
2024-06-01 19:00:00,36.7,22,0.0,16.6,321,100,1001.7,11.3
2024-06-01 20:00:00,35.5,23,0.0,13.8,351,100,1001.8,11.4
2024-06-01 21:00:00,34.7,26,0.0,1.3,326,100,1001.7,12.2
2024-06-01 22:00:00,34.4,26,0.0,7.4,227,100,1001.6,12.3
2024-06-01 23:00:00,33.9,27,0.0,13.6,220,92,1001.4,12.0
2024-06-02 00:00:00,33.3,28,0.0,18.7,236,100,1000.9,12.5
2024-06-02 01:00:00,32.6,32,0.0,12.9,234,100,1000.6,14.0
2024-06-02 02:00:00,32.0,36,0.0,5.0,360,100,1001.3,14.9
2024-06-02 03:00:00,31.7,34,0.0,7.9,90,99,1001.3,13.8
2024-06-02 04:00:00,31.5,33,0.0,8.6,92,66,1001.7,13.4
2024-06-02 05:00:00,30.6,43,0.0,1.8,79,40,1001.8,16.8
2024-06-02 06:00:00,32.1,41,0.0,3.7,61,96,1002.5,17.1
2024-06-02 07:00:00,32.8,39,0.0,7.3,9,33,1003.2,17.2
2024-06-02 08:00:00,34.9,32,0.0,6.5,3,5,1003.6,16.0
2024-06-02 09:00:00,36.8,27,0.0,9.8,354,3,1004.1,15.0
2024-06-02 10:00:00,38.6,24,0.0,5.0,30,4,1003.7,14.2
2024-06-02 11:00:00,40.0,22,0.0,2.6,56,16,1003.1,14.0
2024-06-02 12:00:00,41.6,19,0.0,7.6,315,83,1002.5,13.4
2024-06-02 13:00:00,41.0,19,0.0,18.8,306,21,1001.9,12.9
2024-06-02 14:00:00,41.3,17,0.0,19.1,314,45,1001.0,11.1
2024-06-02 15:00:00,41.4,17,0.0,17.6,311,11,1000.4,11.8
2024-06-02 16:00:00,40.9,18,0.0,17.9,295,11,1000.1,11.9
2024-06-02 17:00:00,40.5,18,0.0,13.5,312,6,1000.2,11.8
2024-06-02 18:00:00,41.9,9,0.0,15.3,279,0,999.0,2.2
2024-06-02 19:00:00,40.4,10,0.0,15.9,273,0,999.3,2.6
2024-06-02 20:00:00,39.2,11,0.0,16.9,310,0,999.9,3.4
2024-06-02 21:00:00,36.2,15,0.0,14.9,250,0,1001.0,5.7
2024-06-02 22:00:00,34.4,29,0.0,18.4,268,0,1001.5,13.9
2024-06-02 23:00:00,33.3,32,0.0,13.2,253,0,1001.5,14.3
2024-06-03 00:00:00,32.5,34,0.0,14.7,253,0,1001.2,14.8
2024-06-03 01:00:00,32.0,36,0.0,15.1,258,0,1000.9,14.9
2024-06-03 02:00:00,31.4,37,0.0,14.6,254,0,1000.5,15.0
2024-06-03 03:00:00,30.8,39,0.0,14.4,248,0,1000.6,15.3
2024-06-03 04:00:00,30.2,41,0.0,15.1,245,0,1000.9,15.6
2024-06-03 05:00:00,29.6,43,0.0,13.3,267,0,1001.7,15.9
2024-06-03 06:00:00,30.2,46,0.0,10.1,325,0,1002.7,17.3
2024-06-03 07:00:00,32.1,43,0.0,13.0,284,0,1003.1,18.0
2024-06-03 08:00:00,34.4,39,0.0,13.5,314,0,1003.2,18.3
2024-06-03 09:00:00,36.9,33,0.0,14.8,326,0,1003.1,18.1
2024-06-03 10:00:00,39.7,26,0.0,17.3,329,0,1002.5,16.4
2024-06-03 11:00:00,41.8,18,0.0,18.0,323,10,1001.7,12.9
2024-06-03 12:00:00,43.1,13,0.0,17.3,313,12,1000.9,8.9
2024-06-03 13:00:00,43.9,11,0.0,14.5,300,4,1000.0,7.4
2024-06-03 14:00:00,44.5,11,0.0,13.4,301,3,998.6,7.2
2024-06-03 15:00:00,44.7,11,0.0,15.3,300,4,997.8,7.0
2024-06-03 16:00:00,44.4,11,0.0,16.1,297,16,997.1,6.8
2024-06-03 17:00:00,43.7,11,0.0,16.2,291,19,996.9,6.6
2024-06-03 18:00:00,42.6,10,0.0,13.8,313,0,996.9,5.2
2024-06-03 19:00:00,40.5,11,0.0,16.4,327,15,997.7,3.8
2024-06-03 20:00:00,39.3,11,0.0,15.1,310,1,998.5,3.4
2024-06-03 21:00:00,38.2,12,0.0,17.6,301,0,999.1,3.5
2024-06-03 22:00:00,36.8,13,0.0,12.2,298,0,999.5,3.9
2024-06-03 23:00:00,35.1,16,0.0,3.9,248,0,999.4,5.2
2024-06-04 00:00:00,33.0,18,0.0,6.9,208,0,999.0,5.5
2024-06-04 01:00:00,32.2,18,0.0,9.0,233,0,998.6,5.2
2024-06-04 02:00:00,31.5,19,0.0,8.8,251,0,998.3,5.4
2024-06-04 03:00:00,31.2,19,0.0,11.4,246,0,998.5,5.1
2024-06-04 04:00:00,30.8,20,0.0,12.9,247,0,999.1,5.5
2024-06-04 05:00:00,31.0,22,0.0,14.2,261,0,999.9,6.6
2024-06-04 06:00:00,31.2,29,0.0,5.8,270,9,1001.6,11.1
2024-06-04 07:00:00,34.0,25,0.0,8.2,241,2,1001.8,11.3
2024-06-04 08:00:00,36.9,21,0.0,12.3,275,0,1002.5,11.0
2024-06-04 09:00:00,39.2,18,0.0,7.5,305,0,1002.7,10.4
2024-06-04 10:00:00,40.9,14,0.0,4.0,275,0,1002.4,8.6
2024-06-04 11:00:00,42.3,13,0.0,7.6,270,16,1001.8,8.4
2024-06-04 12:00:00,43.0,13,0.0,16.6,274,26,1000.7,9.2
2024-06-04 13:00:00,43.1,15,0.0,19.6,287,25,999.9,10.5
2024-06-04 14:00:00,43.5,15,0.0,18.7,293,21,999.2,11.7
2024-06-04 15:00:00,43.5,15,0.0,21.3,289,20,998.2,11.4
2024-06-04 16:00:00,42.7,16,0.0,25.0,298,47,998.0,11.2
2024-06-04 17:00:00,42.4,15,0.0,19.3,307,5,997.9,10.3
2024-06-04 18:00:00,41.6,13,0.0,14.4,271,31,998.4,8.0
2024-06-04 19:00:00,39.7,15,0.0,13.0,264,3,998.4,8.3
2024-06-04 20:00:00,38.0,16,0.0,11.0,289,0,999.0,7.9
2024-06-04 21:00:00,36.0,18,0.0,6.6,299,0,999.4,8.2
2024-06-04 22:00:00,35.1,19,0.0,8.1,249,0,999.9,7.9
2024-06-04 23:00:00,34.5,20,0.0,10.0,257,0,1000.2,7.9
2024-06-05 00:00:00,33.5,21,0.0,10.2,288,0,1000.2,7.9
2024-06-05 01:00:00,32.3,22,0.0,9.1,304,0,999.9,7.7
2024-06-05 02:00:00,31.6,25,0.0,5.9,259,0,999.4,9.2
2024-06-05 03:00:00,31.0,23,0.0,13.0,236,0,999.6,7.7
2024-06-05 04:00:00,31.1,22,0.0,12.6,275,0,1000.3,6.8
2024-06-05 05:00:00,31.3,22,0.0,13.2,287,0,1001.2,7.4
2024-06-05 06:00:00,33.4,28,0.0,17.3,269,0,1001.7,12.6
2024-06-05 07:00:00,35.3,28,0.0,11.2,264,0,1002.5,14.1
2024-06-05 08:00:00,36.6,27,0.0,17.4,276,0,1003.1,14.7
2024-06-05 09:00:00,38.3,28,0.0,21.8,309,0,1003.7,16.9
2024-06-05 10:00:00,39.8,25,0.0,21.2,310,0,1002.9,16.1
2024-06-05 11:00:00,41.5,20,0.0,21.4,314,78,1002.3,13.8
2024-06-05 12:00:00,39.6,26,0.0,25.1,283,38,1002.8,16.6
2024-06-05 13:00:00,41.5,20,0.0,23.8,271,73,1001.7,14.3
2024-06-05 14:00:00,40.4,20,0.0,17.0,274,49,1000.9,13.3
2024-06-05 15:00:00,40.7,20,0.0,23.7,294,12,1000.6,13.6
2024-06-05 16:00:00,40.8,20,0.0,19.3,303,18,1000.0,13.7
2024-06-05 17:00:00,39.9,22,0.0,14.1,302,10,999.8,14.3
2024-06-05 18:00:00,41.9,12,0.0,23.4,267,35,998.2,6.5
2024-06-05 19:00:00,40.6,14,0.0,19.6,302,25,999.1,7.6
2024-06-05 20:00:00,38.0,16,0.0,9.7,39,64,1000.5,7.8
2024-06-05 21:00:00,35.9,29,0.0,10.9,98,39,1001.1,15.1
2024-06-05 22:00:00,35.0,33,0.0,9.4,162,23,1001.5,16.1
2024-06-05 23:00:00,33.9,35,0.0,11.7,189,18,1001.9,16.3
2024-06-06 00:00:00,33.3,36,0.0,9.0,180,2,1001.6,16.1
2024-06-06 01:00:00,31.8,42,0.0,6.3,167,0,1001.4,17.4
2024-06-06 02:00:00,31.2,43,0.0,6.5,214,0,1001.2,17.0
2024-06-06 03:00:00,31.0,38,0.0,6.5,267,0,1001.4,15.0
2024-06-06 04:00:00,30.6,31,0.0,10.5,262,0,1001.8,11.4
2024-06-06 05:00:00,30.0,30,0.0,11.9,270,0,1002.4,10.5
2024-06-06 06:00:00,27.6,57,0.0,9.7,231,19,1005.7,18.2
2024-06-06 07:00:00,29.5,50,0.0,15.0,287,4,1007.5,18.0
2024-06-06 08:00:00,31.5,43,0.0,8.5,306,5,1007.8,17.3
2024-06-06 09:00:00,33.4,35,0.0,18.5,352,0,1008.3,16.0
2024-06-06 10:00:00,35.1,30,0.0,9.2,21,3,1007.5,14.8
2024-06-06 11:00:00,36.5,27,0.0,9.0,23,1,1006.6,14.4
2024-06-06 12:00:00,37.7,25,0.0,9.3,347,0,1005.5,14.5
2024-06-06 13:00:00,39.3,22,0.0,12.0,314,0,1004.3,13.9
2024-06-06 14:00:00,40.5,20,0.0,13.8,298,27,1003.1,13.2
2024-06-06 15:00:00,41.0,18,0.0,16.1,294,29,1002.0,12.0
2024-06-06 16:00:00,40.9,18,0.0,19.2,287,24,1001.3,11.7
2024-06-06 17:00:00,40.1,20,0.0,22.0,288,8,1001.0,12.6
2024-06-06 18:00:00,38.8,16,0.0,14.5,341,0,1001.3,8.4
2024-06-06 19:00:00,36.6,21,0.0,15.5,347,0,1001.4,10.6
2024-06-06 20:00:00,35.4,25,0.0,15.4,349,0,1002.1,12.1
2024-06-06 21:00:00,34.4,29,0.0,11.3,333,0,1002.4,13.5
2024-06-06 22:00:00,33.3,32,0.0,9.7,312,0,1002.6,14.5
2024-06-06 23:00:00,32.5,34,0.0,10.3,306,0,1002.6,14.7
2024-06-07 00:00:00,31.6,37,0.0,9.4,310,0,1002.2,15.0
2024-06-07 01:00:00,30.6,40,0.0,8.0,306,0,1001.7,15.6
2024-06-07 02:00:00,30.0,41,0.0,9.0,286,0,1001.6,15.3
2024-06-07 03:00:00,29.4,42,0.0,8.9,284,0,1001.6,15.3
2024-06-07 04:00:00,28.8,43,0.0,9.4,274,14,1002.0,15.1
2024-06-07 05:00:00,28.5,44,0.0,9.8,278,46,1002.7,14.9
2024-06-07 06:00:00,30.5,47,0.0,8.6,285,4,1003.6,17.8
2024-06-07 07:00:00,32.0,43,0.0,12.1,280,0,1003.7,17.9
2024-06-07 08:00:00,33.8,39,0.0,14.1,285,0,1003.9,17.8
2024-06-07 09:00:00,35.7,33,0.0,14.7,287,0,1003.8,17.2
2024-06-07 10:00:00,37.7,27,0.0,16.7,289,0,1003.5,15.5
2024-06-07 11:00:00,39.4,23,0.0,19.2,293,3,1002.7,14.4
2024-06-07 12:00:00,40.8,20,0.0,20.1,294,22,1001.8,13.4
2024-06-07 13:00:00,41.9,18,0.0,21.7,297,0,1000.7,12.4
2024-06-07 14:00:00,42.4,16,0.0,21.8,301,33,999.5,11.7
2024-06-07 15:00:00,42.4,15,0.0,21.9,295,84,998.3,10.7
2024-06-07 16:00:00,41.9,15,0.0,21.9,287,63,997.7,9.9
2024-06-07 17:00:00,41.2,15,0.0,23.3,292,23,997.6,9.9
2024-06-07 18:00:00,35.8,30,0.0,18.0,299,3,999.0,15.4
2024-06-07 19:00:00,35.2,29,0.0,17.7,297,1,999.1,14.7
2024-06-07 20:00:00,34.7,29,0.0,18.1,305,1,999.7,13.9
2024-06-07 21:00:00,34.2,29,0.0,15.4,303,0,1000.4,13.8
2024-06-07 22:00:00,33.3,31,0.0,13.1,307,0,1000.6,13.7
2024-06-07 23:00:00,32.4,32,0.0,12.9,300,1,1000.8,13.6
2024-06-08 00:00:00,31.6,33,0.0,12.2,298,0,1000.6,13.5
2024-06-08 01:00:00,30.7,35,0.0,11.6,292,0,1000.2,13.5
2024-06-08 02:00:00,30.1,36,0.0,11.6,292,0,1000.1,13.6
2024-06-08 03:00:00,29.5,38,0.0,11.0,293,0,1000.2,13.5
2024-06-08 04:00:00,28.7,40,0.0,9.7,292,4,1000.5,13.6
2024-06-08 05:00:00,27.9,42,0.0,9.0,286,20,1000.8,13.7
2024-06-08 06:00:00,29.6,44,0.0,9.0,275,17,1002.1,15.9
2024-06-08 07:00:00,31.3,40,0.0,9.4,272,1,1002.6,16.2
2024-06-08 08:00:00,34.1,34,0.0,14.9,285,0,1002.7,16.1
2024-06-08 09:00:00,36.6,27,0.0,20.9,297,19,1002.5,14.6
2024-06-08 10:00:00,38.7,20,0.0,24.9,307,0,1002.0,11.6
2024-06-08 11:00:00,40.0,17,0.0,26.5,314,93,1001.5,10.6
2024-06-08 12:00:00,39.4,18,0.0,26.4,322,13,1000.9,10.6
2024-06-08 13:00:00,40.0,18,0.0,24.9,315,56,1000.2,10.9
2024-06-08 14:00:00,40.1,18,0.0,24.4,301,78,999.8,11.0
2024-06-08 15:00:00,39.9,18,0.0,22.0,288,1,999.1,11.1
2024-06-08 16:00:00,39.9,17,0.0,18.8,302,6,998.0,10.5
2024-06-08 17:00:00,39.6,17,0.0,15.9,298,7,997.5,9.8
2024-06-08 18:00:00,38.4,20,0.0,14.1,308,0,998.1,11.7
2024-06-08 19:00:00,36.1,24,0.0,12.0,314,0,998.5,12.5
2024-06-08 20:00:00,34.5,27,0.0,9.1,326,0,999.3,13.0
2024-06-08 21:00:00,33.5,27,0.0,13.8,327,0,1000.2,12.2
2024-06-08 22:00:00,32.5,31,0.0,12.0,339,0,1000.4,13.3
2024-06-08 23:00:00,31.7,33,0.0,12.0,327,0,1000.6,13.6
2024-06-09 00:00:00,30.7,35,0.0,10.7,320,0,1000.6,13.7
2024-06-09 01:00:00,30.1,37,0.0,10.2,321,0,1000.1,13.8
2024-06-09 02:00:00,29.8,37,0.0,12.0,319,0,1000.1,13.3
2024-06-09 03:00:00,29.3,37,0.0,12.0,321,0,1000.1,13.0
2024-06-09 04:00:00,28.5,39,0.0,10.8,323,0,1000.3,13.1
2024-06-09 05:00:00,27.7,41,0.0,10.0,319,0,1000.4,13.4
2024-06-09 06:00:00,29.2,39,0.0,10.5,274,0,1001.9,13.9
2024-06-09 07:00:00,30.9,36,0.0,10.9,279,0,1002.3,14.2
2024-06-09 08:00:00,33.4,31,0.0,13.6,302,0,1002.6,14.0
2024-06-09 09:00:00,36.0,26,0.0,17.6,314,0,1002.5,13.2
2024-06-09 10:00:00,37.8,21,0.0,19.1,316,0,1002.2,11.9
2024-06-09 11:00:00,39.5,18,0.0,18.3,313,0,1001.6,10.6
2024-06-09 12:00:00,40.9,15,0.0,17.9,308,0,1000.6,9.0
2024-06-09 13:00:00,42.0,12,0.0,19.2,310,8,999.5,7.1
2024-06-09 14:00:00,42.3,11,0.0,19.7,308,3,998.7,5.6
2024-06-09 15:00:00,42.5,10,0.0,20.0,309,1,998.0,5.1
2024-06-09 16:00:00,42.1,11,0.0,20.2,310,1,997.7,4.9
2024-06-09 17:00:00,41.6,10,0.0,17.5,307,1,997.2,4.4
2024-06-09 18:00:00,40.1,9,0.0,12.4,330,0,998.0,1.1
2024-06-09 19:00:00,37.8,11,0.0,11.9,331,0,998.3,2.2
2024-06-09 20:00:00,36.5,12,0.0,12.2,326,0,998.8,2.7
2024-06-09 21:00:00,35.1,13,0.0,10.9,316,0,999.6,2.8
2024-06-09 22:00:00,33.9,14,0.0,9.9,303,0,999.9,3.0
2024-06-09 23:00:00,33.0,15,0.0,10.7,303,0,1000.2,3.2
2024-06-10 00:00:00,31.9,17,0.0,11.8,293,0,1000.1,3.6
2024-06-10 01:00:00,30.9,18,0.0,10.5,292,0,999.9,3.9
2024-06-10 02:00:00,30.3,19,0.0,10.0,300,0,999.9,4.4
2024-06-10 03:00:00,29.6,21,0.0,9.2,309,0,1000.0,5.1
2024-06-10 04:00:00,28.8,23,0.0,9.2,309,0,1000.2,5.7
2024-06-10 05:00:00,28.1,25,0.0,8.4,301,0,1000.6,6.1
2024-06-10 06:00:00,29.5,28,0.0,8.4,295,0,1001.3,9.1
2024-06-10 07:00:00,31.1,26,0.0,12.1,243,0,1002.0,9.5
2024-06-10 08:00:00,33.5,23,0.0,10.2,260,0,1002.4,9.8
2024-06-10 09:00:00,36.1,21,0.0,10.8,270,1,1002.3,10.2
2024-06-10 10:00:00,38.6,18,0.0,12.0,291,1,1002.0,9.7
2024-06-10 11:00:00,40.4,15,0.0,13.5,299,0,1001.5,9.0
2024-06-10 12:00:00,41.9,13,0.0,15.7,302,0,1000.7,7.4
2024-06-10 13:00:00,42.8,12,0.0,19.0,299,0,999.6,7.5
2024-06-10 14:00:00,43.2,12,0.0,21.3,296,2,998.8,7.7
2024-06-10 15:00:00,43.1,12,0.0,22.7,290,4,998.1,7.8
2024-06-10 16:00:00,42.6,13,0.0,22.2,287,1,998.0,7.9
2024-06-10 17:00:00,41.9,13,0.0,21.5,288,8,997.9,7.7
2024-06-10 18:00:00,40.9,13,0.0,16.6,283,4,998.6,6.7
2024-06-10 19:00:00,38.9,14,0.0,15.2,284,3,998.8,6.9
2024-06-10 20:00:00,37.4,15,0.0,14.0,282,38,999.3,6.8
2024-06-10 21:00:00,36.4,17,0.0,13.7,284,54,999.6,7.2
2024-06-10 22:00:00,35.4,18,0.0,13.4,290,57,1000.2,7.5
2024-06-10 23:00:00,34.8,18,0.0,13.2,299,48,1000.1,7.3
2024-06-11 00:00:00,33.8,19,0.0,11.0,308,0,999.9,6.7
2024-06-11 01:00:00,32.5,20,0.0,9.6,304,0,999.4,6.5
2024-06-11 02:00:00,31.7,21,0.0,10.0,300,1,999.0,6.6
2024-06-11 03:00:00,30.4,23,0.0,9.4,277,0,999.2,6.8
2024-06-11 04:00:00,29.3,25,0.0,7.9,267,0,999.6,7.4
2024-06-11 05:00:00,28.9,26,0.0,9.7,266,0,1000.0,7.7
2024-06-11 06:00:00,29.6,34,0.0,8.4,250,0,1001.6,11.9
2024-06-11 07:00:00,31.5,31,0.0,7.7,259,2,1002.0,12.5
2024-06-11 08:00:00,34.3,27,0.0,10.1,266,0,1002.1,12.7
2024-06-11 09:00:00,37.0,23,0.0,10.4,290,8,1002.0,12.3
2024-06-11 10:00:00,38.9,20,0.0,10.2,309,31,1001.7,11.7
2024-06-11 11:00:00,40.6,17,0.0,11.3,307,22,1001.0,10.9
2024-06-11 12:00:00,42.1,15,0.0,12.9,297,10,1000.3,9.8
2024-06-11 13:00:00,43.1,12,0.0,16.3,292,19,999.2,7.8
